objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,ir_ratio,J_H,H_K,J_K,BP_RP,BP_G,G_RP,j_SNR,h_SNR,k_SNR,good_2mass,good_gaia_phot,good_astrometry,k_dwarf_color,k_dwarf_color_strict,dist_pc,dist_pc_err,good_parallax,G_abs,J_abs,K_abs,k_dwarf_absmag,k_dwarf_teff,k_subtype,A_G,A_J,A_K,Gmag_dered,BPmag_dered,RPmag_dered,j_dered,h_dered,k_dered,flag_giant,flag_mdwarf,flag_high_pm,flag_binary,flag_variable,contaminant,validation_score,validation_tier,confidence
SSTSL2 J061459.46-055057.5,0,0,93.74778,-5.849314,214.032354,-10.758799,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,945.1,3.281,619.1,4.228,466.6,10.25,2588.0,14.8,2168.0,117.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.3,128.2,43.8,139.5,18.4,0,0,0.0,0,N,1,0.8321,1.166,3.598,5.689,66.94,40045501,40045501-25,0,0,4.09,4.08,4.07,3.95,10.12,76109081.0,1,93.74778,-5.849287,1003.0,56.34,1401.0,83.87,1250.0,100.1,Gaia DR3 3019871392209984512,93.74778444,-5.849308891,0.0,0.0,46,1.63615e+18,3.01987e+18,456537969,0.0955,0.0947,0.639,0.1206,5.2968,3.324,2.133,0.112,-2.548,0.123,0.1495,-0.0261,-0.1284,0.1944,-0.2761,0.1365,-0.2507,0.09,0.287,0.0345,263,0,263,0,-0.889,245.61,0.0,0.0,95,False,,1.4526,0.0291,-0.208,-0.161,0.119,0.113,-0.078,30,17,0.175355,32,0.008966,43.09,0,0,0.96,0,261,1253.75922,1.97219,635.719,17.941832,0.003242,28,471.88,11.2489,41.9489,18.653963,0.026032,30,1428.15,8.74337,163.341,16.86096,0.007646,1.515,0.0,0.0,0.0,0.0,0,1.793003,0.712132,1.080872,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999984,4126.9,3997.3,4202.9,4.7249,4.5179,4.8327,-1.1533,-1.5223,-1.0104,689.8026,641.3904,744.5517,0.7797,0.588,0.8843,0.5678,0.4255,0.6459,0.3057,0.2297,0.3478,PHOENIX,93.74777491,-5.849297564,1.813004,1.987246,0.0176,0.024307,1.5265708286221935,-398.0,151.0,-247.0,1.7930030000000023,0.7121309999999994,1.080872000000003,17.802626908058215,16.70442351257899,12.487512487512488,True,True,True,False,False,1564.9452269170579,295.3558597280081,True,6.969336290792002,992.027504290792,1239.027504290792,False,True,K6-K5,0.5678,0.153306,0.062458,17.374032000000003,18.086163000000003,16.29316,1002.846694,1401.0,1249.937542,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J221157.08+583047.1,0,1,332.987858,58.513095,103.359047,1.838636,1,0,7,1,1,1,1,1,2,0,0.0,0,0,0,0,0.0,0,3899.0,5.736,3317.0,5.775,2502.0,13.61,2365.0,13.41,3879.0,108.4,0.0,0.0,0.0,0.0,0.0,0.98,0.19,0.0,0.0,0.0,648.2,544.3,190.6,221.5,35.8,0,0,0.0,0,N,1,1.048,1.244,4.15,6.034,76.1,30002711,30002711-31209,0,0,4.31,6.14,2.99,5.95,18.56,733616382.0,1,332.9878,58.5131,2441.0,80.94,3777.0,125.3,4044.0,104.3,Gaia DR3 2199594864160567424,332.9877622,58.51308814,0.0,0.0,115,1.63615e+18,2.19959e+18,301960782,0.0878,0.0782,0.4971,0.0939,5.2948,4.843,-3.816,0.123,-2.982,0.095,-0.1398,-0.0263,0.1853,-0.3046,0.1357,-0.3548,0.1125,-0.2858,0.0438,-0.0857,340,0,340,0,0.3445,360.79,0.012,0.0018158,31,False,1.267,,,,,,,,39,26,0.176808,50,0.0874,26.16,0,0,1.012,0,373,1392.61085,2.38152,584.756,17.827793,0.003323,43,253.276,7.2264,35.0486,19.32956,0.031103,41,1670.63,11.598,144.045,16.690697,0.008432,1.382,0.0,2.0,0.0,1.0,0,2.638863,1.501766,1.137096,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,4406.9,4328.0,4493.1,4.2096,4.1725,4.2884,-1.1064,-1.2277,-1.0077,739.3085,712.9797,784.2159,3.5956,3.503,3.7015,2.4941,2.4206,2.5763,1.375,1.332,1.422,PHOENIX,332.9877947,58.5131014,1.959534,1.506182,-0.0548,0.181743,1.1754597527886643,-1336.0,-267.0,-1603.0,2.6388630000000006,1.501767000000001,1.1370959999999997,30.15814183345688,30.14365522745411,38.77277085330777,True,True,True,False,False,2011.667672500503,379.99516082839915,True,6.310011815694995,2429.482218815695,4032.482218815695,False,True,K2-K1,2.4941,0.6734070000000001,0.274351,15.333693,16.83546,14.196597,2440.326593,3777.0,4043.725649,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J205823.27+444041.6,0,1,314.596981,44.678239,85.7186,-0.703538,1,0,7,1,1,1,1,1,2,2,2.0,0,1,0,0,0.0,0,1001.0,3.025,677.2,2.78,729.8,9.252,1218.0,9.671,4495.0,81.29,0.0,0.0,0.0,0.0,0.96,1.02,0.98,0.7,0.0,0.0,359.4,275.0,86.4,114.3,55.3,3,0,0.0,3,P,-1,1.06,1.125,3.796,4.989,46.95,30002641,30002641-27569,0,0,8.73,10.8,7.84,11.64,19.97,1131383938.0,1,314.5971,44.67828,1955.0,54.03,2443.0,85.52,1988.0,87.89,Gaia DR3 2163030781091887104,314.5970722,44.6782541,0.0,0.0,167,1.63615e+18,2.16303e+18,253081177,0.0536,0.0651,0.3576,0.0677,5.2861,5.834,-3.093,0.073,-4.947,0.085,-0.0919,-0.0072,-0.2112,0.0318,0.0683,0.0354,-0.3847,-0.0542,-0.1076,-0.1383,426,0,426,0,0.999,508.11,0.255,1.6438,95,False,,1.3092,0.0167,-0.007,0.025,0.102,-0.044,0.019,49,27,0.123733,53,0.01186,39.06,0,0,1.034,0,440,1877.8624,1.49966,1252.19,17.503208,0.002889,47,466.648,6.1457,75.9308,18.666067,0.014569,51,2110.57,6.43358,328.055,16.436897,0.005024,1.372,0.0,1.0,0.0,1.0,0,2.22917,1.162859,1.066311,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,4955.6,4899.5,5021.5,4.2693,4.2414,4.2976,-1.3643,-1.4736,-1.2732,967.3041,922.0613,995.0654,3.1255,3.0755,3.1719,2.2789,2.2389,2.3183,1.2646,1.2428,1.289,MARCS,314.5970916,44.67827609,1.173717,1.391894,-0.1375,0.239811,1.478145304193739,-488.0,455.0,-33.0,2.2291700000000034,1.162859000000001,1.0663110000000025,36.18360170275773,28.56641721234799,22.619183069746274,True,True,True,False,False,2796.4205816554813,529.4118383055819,True,5.2701955506194,1942.7669875506194,1975.7669875506194,False,True,G9,2.2789,0.615303,0.25067900000000004,15.224308,16.387167,14.157996999999998,1954.384697,2443.0,1987.749321,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J164710.37-093256.9,0,0,251.793246,-9.549149,8.728572,22.1635,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,1022.0,2.504,702.6,2.861,504.4,6.28,259.7,9.273,294.7,55.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.1,244.1,86.5,39.2,5.3,0,0,0.0,0,N,1,0.9288,1.091,4.108,5.216,81.51,40045770,40045770-0,0,0,15.6,14.25,15.79,14.68,76.58,368240607.0,1,251.7933,-9.549131,1236.0,56.92,2082.0,67.1,1795.0,85.96,Gaia DR3 4337764446083346304,251.7932362,-9.54914254,0.0,0.0,100,1.63615e+18,4.33776e+18,776833028,0.1469,0.0827,0.943,0.1786,5.2798,6.965,-4.297,0.202,-5.481,0.147,-0.2311,-0.1529,-0.0436,0.0744,0.0499,0.0534,0.0292,-0.1065,-0.0909,-0.0952,413,0,413,0,0.7691,450.83,0.3,0.6856,31,False,1.28,,,,,,,,47,19,0.281509,48,0.02742,8.625,0,0,1.026,0,410,819.23258,1.38603,591.065,18.403849,0.003312,42,169.877,7.58834,22.3866,19.763206,0.04858,43,988.274,8.84474,111.736,17.260702,0.010426,1.414,0.0,2.0,0.0,2.0,0,2.502504,1.359358,1.143147,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999999,4311.7,4223.5,4376.1,4.4773,4.3301,4.5426,-1.5849,-1.7313,-1.4285,639.4202,595.0912,789.9658,3.1486,3.0278,3.2389,2.1904,2.0979,2.2604,1.2093,1.158,1.2478,PHOENIX,251.7932556,-9.549118181,3.247701,2.345203,-0.1006,0.041803,1.4545972103615143,-846.0,287.0,-559.0,2.502504000000002,1.3593569999999993,1.1431470000000026,21.714687280393534,31.028315946348737,20.881805490926013,True,True,True,False,False,1060.4453870625664,200.84363322309054,True,8.276407463686642,1225.8725584636866,1784.8725584636866,False,True,K4-K3,2.1904,0.591408,0.240944,16.213449,17.572806,15.070301999999998,1235.408592,2082.0,1794.759056,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J163739.63-485243.4,1,0,249.415147,-48.878724,336.22225,-1.198954,1,0,7,1,1,1,1,1,2,2,2.0,2,1,0,0,0.0,0,16690.0,10.53,16840.0,11.4,14020.0,25.73,15610.0,22.22,32620.0,111.1,0.0,0.0,0.0,0.0,0.96,0.98,1.02,1.02,0.95,0.0,1482.4,1371.8,490.4,725.4,293.6,3,3,2.0,3,N,-1,2.496,2.334,7.208,8.903,67.04,30002561,30002561-27349,0,0,14.51,12.0,17.9,15.0,22.96,601744252.0,1,249.4151,-48.8787,3774.0,149.5,8241.0,470.6,11570.0,308.9,Gaia DR3 5940893974664865280,249.4151245,-48.8786981,0.0,0.0,69,1.63615e+18,5.94089e+18,12349600,0.1038,0.0708,0.6178,0.1174,5.2623,4.297,1.385,0.175,-4.068,0.111,0.3624,0.028,-0.4779,-0.623,0.2846,-0.6256,-0.3882,-0.2523,-0.1587,0.598,455,0,455,0,-1.9055,530.02,0.2,0.69814,95,False,,1.1947,0.0203,0.075,-0.047,-0.049,-0.078,-0.059,52,18,0.274592,55,0.07503,107.6,0,0,0.936,0,477,1532.20285,10.745,142.597,17.724075,0.008097,48,254.088,10.0484,25.2865,19.32608,0.043028,50,1975.6,35.7836,55.2097,16.508648,0.020026,1.455,0.0,1.0,0.0,0.0,0,2.817432,1.602005,1.215427,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999986,4622.4,4545.4,4678.1,4.176,4.1656,4.1881,-0.7611,-0.7895,-0.7092,635.1848,614.2623,661.4011,4.8839,4.7941,4.9404,3.3329,3.2618,3.3793,1.8576,1.8157,1.8857,MARCS,249.4151151,-48.87868002,2.853845,1.799685,0.6249,0.107445,0.9910926365795724,-4467.0,-3329.0,-7796.0,2.817432,1.602005000000002,1.2154269999999983,25.244147157190636,17.511687207819804,37.455487212690194,True,True,True,False,False,1618.6468112657817,307.5900544554917,True,6.678314519827158,3762.9542395198273,11558.954239519828,False,True,K0,3.3329,0.8998830000000001,0.366619,14.391174999999999,15.99318,13.175748,3773.100117,8241.0,11569.633381,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J202619.88+410558.8,0,0,306.58284,41.099694,79.286083,1.71499,1,0,7,1,1,1,1,1,2,2,2.0,2,0,0,0,0.0,0,3989.0,6.514,3197.0,9.032,2367.0,21.3,1875.0,35.28,3370.0,149.1,0.0,0.0,0.0,0.0,0.0,1.02,0.95,1.02,0.95,0.0,627.9,336.2,126.0,68.7,22.6,3,3,0.0,0,N,1,1.614,1.817,8.014,9.672,87.28,30002641,30002641-31161,0,0,4.08,2.87,5.1,2.34,10.91,305825702.0,1,306.5828,41.09971,2351.0,73.61,4250.0,117.4,4305.0,119.0,Gaia DR3 2067680819179551360,306.5827275,41.09970116,0.0,0.0,178,1.63615e+18,2.06768e+18,1017736056,0.1006,0.1164,0.7236,0.1376,5.2567,5.753,-2.357,0.138,-5.248,0.143,-0.0088,0.0157,-0.137,-0.0255,0.3151,-0.067,-0.0546,-0.0532,-0.0265,-0.0417,359,0,358,1,1.2332,475.05,0.608,3.2276,95,False,,1.1983,0.0324,-0.029,0.138,-0.1,-0.136,0.026,41,25,0.199287,45,0.09646,165.7,0,0,1.046,0,374,940.71695,13.0143,72.2831,18.25372,0.015271,42,156.09,9.15318,17.0531,19.855108,0.063729,42,1262.45,42.3872,29.7839,16.994856,0.036649,1.508,0.0,1.0,0.0,0.0,0,2.860252,1.601389,1.258863,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,4229.2,4220.2,4247.4,4.2364,4.2113,4.2682,-0.9679,-0.9924,-0.9071,692.4951,668.7998,708.9639,3.9827,3.9529,4.0201,2.6921,2.6724,2.7198,1.4906,1.479,1.5057,MARCS,306.5827414,41.09972449,2.221688,2.294861,-0.0367,0.306257,1.247732248983422,-1899.0,-55.0,-1954.0,2.8602520000000027,1.601388,1.2588640000000026,31.938595299551693,36.20102214650766,36.1764705882353,True,True,True,False,False,1381.9789939192924,262.7975532936631,True,7.551212790938884,2340.297492790939,4294.297492790939,False,True,K4-K3,2.6921,0.726867,0.296131,15.561620000000001,17.163008,14.302755999999999,2350.273133,4250.0,4304.703869,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J181044.87-175211.9,1,0,272.686979,-17.869991,12.459061,0.554477,1,0,6,1,1,1,1,1,2,0,0.0,0,1,0,0,0.0,0,4838.0,43.88,3942.0,57.33,3014.0,97.62,2450.0,155.7,17970.0,206.8,0.0,0.0,0.0,0.0,1.01,0.95,0.0,0.0,0.0,0.0,114.2,80.6,39.0,25.2,86.9,1,0,0.0,0,N,1,12.58,13.73,49.96,42.94,122.0,30002561,30002561-29585,0,0,2.87,1.93,5.81,1.77,11.48,434569700.0,1,272.687,-17.86999,3299.0,158.0,5739.0,359.4,6480.0,322.3,Gaia DR3 4095904529724553088,272.6869572,-17.87005319,0.0,0.0,64,1.63615e+18,4.0959e+18,948712360,0.1365,0.115,0.8448,0.1608,5.2536,1.636,0.63,0.176,-1.51,0.129,0.2156,-0.0311,0.1056,-0.0959,-0.2882,-0.0694,-0.2792,-0.2321,0.2685,0.2626,194,0,194,0,-0.2419,255.18,0.448,1.7897,95,False,,1.1599,0.0331,-0.081,0.026,-0.057,-0.192,-0.137,23,15,0.25332,23,0.1094,162.9,0,0,0.986,0,181,1276.56176,6.08237,209.879,17.922262,0.005861,21,204.894,8.09681,25.3055,19.559721,0.042996,19,1661.23,28.1314,59.0527,16.696817,0.01877,1.462,0.0,0.0,0.0,0.0,0,2.862904,1.637459,1.225445,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,4284.4,4232.7,4412.3,4.3263,4.2621,4.4206,-0.9168,-0.9865,-0.8332,537.7513,493.3669,572.9796,4.1923,4.1161,4.3701,2.8316,2.7738,2.9722,1.5688,1.5373,1.6488,MARCS,272.6869542,-17.87004648,2.809778,2.101968,0.2682,0.236024,1.2272957889396243,-2440.0,-741.0,-3181.0,2.8629040000000003,1.6374589999999998,1.2254450000000006,20.879746835443036,15.968280467445744,20.105491777846726,True,True,True,False,False,1183.7121212121212,225.30884125344357,True,7.556031525948686,3288.6337695259485,6469.633769525949,False,True,K4-K3,2.8316,0.764532,0.311476,15.090662,16.728121,13.865217,3298.235468,5739.0,6479.688524,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J203659.62+404720.8,0,0,309.248418,40.789115,80.226714,-0.092077,1,0,7,1,1,1,1,1,2,2,2.0,0,1,0,0,0.0,0,13300.0,13.83,12600.0,14.13,11180.0,26.71,11050.0,22.87,34430.0,207.9,0.0,0.0,0.0,0.0,0.96,0.95,0.95,0.95,0.0,0.0,868.4,800.8,379.9,507.8,165.6,3,3,0.0,0,N,-1,1.682,1.791,8.121,9.619,98.77,30002641,30002641-28279,0,0,5.74,5.72,4.8,5.89,10.32,329181389.0,1,309.2484,40.78918,4165.0,103.6,7008.0,161.4,9112.0,176.2,Gaia DR3 2064791616155175808,309.248392,40.78913114,0.0,0.0,142,1.63615e+18,2.06479e+18,1186385862,0.0769,0.0796,0.5078,0.0969,5.243,5.167,-2.423,0.102,-4.563,0.105,-0.1419,-0.0083,-0.0042,-0.1072,0.1468,-0.1332,-0.0659,-0.1735,-0.154,-0.1814,411,0,408,3,0.5145,525.87,0.428,2.7147,95,False,,1.2082,0.0238,-0.094,0.023,-0.064,0.028,-0.028,47,26,0.155379,49,0.03782,3.383,0,0,1.017,0,416,1372.8444,6.97791,196.741,17.843313,0.006168,48,185.374,7.15938,25.8924,19.66842,0.042025,46,1851.0,21.9152,84.462,16.579378,0.013399,1.483,0.0,1.0,0.0,1.0,0,3.089043,1.825108,1.263935,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,1.0,4742.3,4684.4,4808.8,4.1711,4.1645,4.1763,-0.7394,-0.7793,-0.6705,653.9792,629.4633,678.2662,5.3408,5.2801,5.3971,3.6338,3.5851,3.6812,2.0347,2.0057,2.0639,MARCS,309.2484062,40.78915142,1.633822,1.679567,-0.1694,0.091701,1.0555555555555556,-2843.0,-2104.0,-4947.0,3.0890420000000027,1.8251070000000027,1.263935,40.2027027027027,43.42007434944238,51.71396140749149,True,True,True,False,False,1969.2792437967703,375.78408571072674,True,6.3717764826885155,4153.5284634826885,9100.52846348269,False,True,K0,3.6338,0.981126,0.399718,14.209512999999998,16.03462,12.945577999999998,4164.018874,7008.0,9111.600282,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J201832.72+400007.3,0,0,304.636374,40.002047,77.539762,2.303252,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,3181.0,6.747,3112.0,5.873,3962.0,20.41,5247.0,21.3,4893.0,107.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.8,503.2,202.8,285.5,45.4,0,0,0.0,0,N,1,1.682,1.735,7.714,8.898,81.17,30002641,30002641-31879,0,0,2.87,6.48,3.91,5.96,22.94,305141257.0,1,304.6365,40.00197,1907.0,70.26,3065.0,107.3,3558.0,118.0,Gaia DR3 2062243905978403072,304.6364526,40.00192738,0.0,0.0,6,1.63615e+18,2.06224e+18,1809288002,0.0861,0.0999,0.5948,0.108,5.5069,5.979,-3.55,0.122,-4.812,0.14,0.0332,0.1088,-0.1733,0.0455,0.1193,0.04,-0.2159,-0.0234,0.0005,0.0887,423,0,423,0,0.8679,470.65,0.0,0.0,31,False,1.247,,,,,,,,48,28,0.196538,53,0.01342,11.81,0,0,1.029,0,430,881.77606,1.19825,735.887,18.32397,0.003125,45,146.465,5.94489,24.6371,19.92421,0.044157,47,1148.53,7.74117,148.367,17.097538,0.008236,1.469,0.0,0.0,0.0,0.0,0,2.826672,1.600239,1.226433,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999994,4562.0,4515.2,4610.9,4.216,4.2071,4.2342,-1.4287,-1.4835,-1.387,699.4618,681.2059,716.763,4.7289,4.68,4.7764,3.2326,3.1932,3.2716,1.8129,1.7889,1.8361,MARCS,304.6364732,40.00194876,1.964413,2.258881,0.0834,0.482135,1.022172236503856,-1158.0,-493.0,-1651.0,2.8266719999999985,1.6002399999999994,1.226431999999999,27.1420438371762,28.564771668219944,30.152542372881356,True,True,True,False,False,1681.2373907195697,305.26838970698304,True,7.195824799249582,1895.8718547992496,3546.8718547992494,False,True,K2-K1,3.2326,0.8728020000000001,0.355586,15.09137,16.691609999999997,13.864938,1906.127198,3065.0,3557.644414,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J202323.28+393523.9,0,0,305.847018,39.589974,77.728484,1.303542,1,0,7,1,1,1,1,1,2,2,2.0,2,0,0,0,0.0,0,2101.0,5.261,1780.0,5.329,1587.0,16.01,2944.0,17.97,6899.0,124.1,0.0,0.0,0.0,0.0,0.0,0.67,0.98,1.02,0.92,0.0,423.2,344.0,116.6,197.1,55.6,2,0,0.0,0,N,1,1.62,1.775,7.271,9.149,85.05,30002641,30002641-30437,0,0,4.73,5.68,5.34,5.55,17.87,305553743.0,1,305.847,39.59001,1986.0,65.85,3017.0,105.6,2623.0,113.5,Gaia DR3 2067435662447883008,305.8470122,39.58998983,0.0,0.0,168,1.63615e+18,2.06744e+18,308585411,0.0718,0.0846,0.5077,0.0928,5.4702,5.763,-2.875,0.105,-4.995,0.115,-0.0704,0.0457,-0.0917,0.0126,0.0842,0.0059,-0.2575,0.0586,0.0638,-0.0263,411,0,411,0,-2.1475,365.86,0.0,0.0,31,False,1.261,,,,,,,,47,29,0.161195,50,0.01528,122.9,0,0,0.925,0,427,1190.08578,1.48221,802.915,17.99842,0.003069,44,216.199,8.31842,25.9904,19.501408,0.041868,46,1469.56,8.4845,173.205,16.829926,0.00732,1.417,0.0,0.0,0.0,0.0,0,2.671482,1.502987,1.168495,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,5200.4,5095.1,5301.9,4.5043,4.4737,4.5507,-0.011,-0.1846,0.0829,690.8729,621.1246,734.7417,4.6035,4.5235,4.68,3.2514,3.1854,3.3157,1.7858,1.7482,1.8254,MARCS,305.8470288,39.59001203,1.694375,1.863303,-0.0268,0.059187,1.1803370786516854,-1031.0,394.0,-637.0,2.671482000000001,1.502988000000002,1.168493999999999,30.15945330296128,28.570075757575758,23.110132158590307,True,True,True,False,False,1969.6671262556627,360.0258209898079,True,6.526455817023024,1974.528035817023,2611.528035817023,False,True,G8,3.2514,0.877878,0.35765399999999997,14.74702,16.250008,13.578526,1985.122122,3017.0,2622.642346,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J025206.56+601736.4,0,1,43.027366,60.29346,137.353959,0.845234,1,0,7,1,1,1,1,1,2,0,0.0,0,1,0,0,0.0,0,1266.0,3.532,1161.0,2.04,899.4,9.86,1076.0,4.414,7338.0,83.49,0.0,0.0,0.0,0.0,1.01,0.73,0.0,0.0,0.0,0.0,484.4,531.7,103.1,280.2,87.9,3,0,0.0,0,N,-1,1.072,1.232,4.235,5.43,48.8,30002631,30002631-29835,0,0,2.97,51.92,5.98,54.81,22.33,758603669.0,1,43.02711,60.29344,1795.0,82.65,2441.0,119.2,2109.0,106.8,Gaia DR3 464662723534260352,43.02712167,60.29342605,0.0,0.0,27,1.63615e+18,4.64663e+17,1798236191,0.0652,0.0721,0.6094,0.1116,5.4601,0.568,-0.142,0.102,-0.55,0.092,0.1407,-0.0086,-0.5189,-0.0917,-0.1436,-0.2421,-0.2424,0.1307,0.0206,-0.1762,739,0,733,6,1.2669,811.94,0.099,0.14815,31,False,1.296,,,,,,,,85,23,0.151004,105,0.003844,82.7,0,0,1.033,0,849,1138.28141,1.37214,829.567,18.046743,0.00305,95,230.44,4.79431,48.0652,19.43215,0.02276,93,1371.16,6.24073,219.711,16.90518,0.006221,1.407,0.0,4.0,0.0,3.0,0,2.52697,1.385406,1.141563,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999964,4517.6,4486.3,4551.6,4.2662,4.2243,4.3058,-1.3862,-1.4102,-1.3525,828.7639,803.029,853.4979,3.4515,3.4153,3.4908,2.4234,2.395,2.4537,1.339,1.3227,1.3561,PHOENIX,43.02712294,60.29342849,1.670364,1.48977,-0.1551,0.452707,1.0904392764857882,-646.0,332.0,-314.0,2.5269699999999986,1.3854070000000007,1.1415629999999979,21.71808832425892,20.478187919463085,19.747191011235955,True,True,True,False,False,1640.9583196586805,300.5102534852457,True,6.971255249433273,1783.9245122494333,2097.924512249433,False,True,K2-K1,2.4234,0.6543180000000001,0.266574,15.623342999999998,17.00875,14.48178,1794.345682,2441.0,2108.733426,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
